Date,BA,CAT,CSCO,GS,IBM,JNJ,JPM,MCD,NKE,TRV,UNH,UTX,V,WBA,WMT
22/12/14,128.220001,92.32,28.219999,194.440002,161.440002,106.739998,61.939999,93.889999,47.965,106.309998,103.040001,117.139999,66.052498,74.269997,86.379997
23/12/14,130.029999,93.5,28.25,195.5,162.240005,104.279999,62.48,94.220001,47.985001,106.949997,102.849998,117.209999,66.315002,76.510002,86.660004
24/12/14,131.240005,93.720001,28.299999,195.889999,161.820007,104.589996,62.48,93.830002,48.145,106.720001,102.68,116.910004,66.907501,76.669998,86.43
26/12/14,131.630005,94.230003,28.35,195.449997,162.339996,105.059998,62.549999,94.779999,48.415001,106.699997,102.550003,117.239998,66.654999,76.459999,86.910004
29/12/14,132.289993,93.709999,28.459999,196.190002,160.509995,105.330002,62.959999,95.040001,48.650002,106.949997,102.330002,116.860001,66.357498,76.790001,86.639999
30/12/14,131.830002,92.589996,28.360001,195.710007,160.050003,105.360001,63.150002,94.25,48.439999,106.93,102.849998,116.199997,66.137497,76.050003,86.790001
31/12/14,129.979996,91.529999,27.82,193.830002,160.440002,104.57,62.580002,93.699997,48.075001,105.849998,101.089996,115,65.550003,76.199997,85.879997
02/01/15,129.949997,91.879997,27.610001,194.410004,162.059998,104.519997,62.490002,93.260002,47.514999,105.440002,100.779999,115.040001,66.254997,76,85.900002
05/01/15,129.050003,87.029999,27.059999,188.339996,159.509995,103.790001,60.549999,92.230003,46.75,104.169998,99.120003,113.120003,64.792503,74.5,85.650002
06/01/15,127.529999,86.470001,27.049999,184.529999,156.070007,103.279999,58.98,92.400002,46.474998,103.239998,98.919998,111.519997,64.375,74.690002,86.309998
07/01/15,129.509995,87.809998,27.299999,187.279999,155.050003,105.559998,59.07,94.010002,47.435001,105,99.93,112.730003,65.237503,76.599998,88.599998
08/01/15,131.800003,88.709999,27.51,190.270004,158.419998,106.389999,60.389999,94.360001,48.529999,107.18,104.699997,114.650002,66.112503,77.550003,90.470001
09/01/15,131.539993,87.650002,27.790001,187.350006,159.110001,104.940002,59.34,93.209999,47.994999,105.830002,103.720001,114.019997,65.1325,75.669998,89.349998
12/01/15,130.869995,86.889999,28.049999,185.070007,156.440002,104.580002,58.830002,93.010002,47.93,105.199997,102.550003,114.449997,65.004997,75.699997,90.019997
13/01/15,131.169998,86.370003,28.1,184.929993,156.809998,104.760002,58.84,92.830002,47.505001,105.360001,103.07,114.339996,65.195,75.260002,89.309998
14/01/15,130.380005,86.07,27.92,180.229996,155.800003,104,56.810001,91.540001,46.855,103.769997,103.330002,113.519997,63.889999,74.989998,86.610001
15/01/15,130.139999,84.32,27.41,178.490005,154.570007,102.489998,54.990002,91.379997,46.404999,104.209999,104.459999,113.519997,63.282501,74.779999,87.379997
16/01/15,130.779999,83.860001,27.68,177.229996,157.139999,104.040001,55.93,91.489998,46.494999,106.540001,105.769997,116.150002,63.737499,76.029999,86.769997
20/01/15,131.220001,83.970001,28.07,175.630005,156.949997,101.290001,55.709999,90.800003,46.805,105.839996,105.620003,117.529999,64.209999,76.050003,86.690002
21/01/15,132.410004,85.370003,27.84,177.149994,152.089996,101.900002,55.889999,90.339996,46.755001,105.010002,109.32,119.029999,64.32,75.589996,86.639999
22/01/15,135.639999,86.82,28.5,182.039993,155.389999,103.760002,57.59,90.889999,47.924999,108.169998,113.849998,120.449997,64.400002,76.019997,88.300003
23/01/15,134.619995,85.610001,28.209999,180.490005,155.869995,102.199997,56.68,89.559998,48.080002,107,112,119.980003,64.572502,75.589996,88.510002
26/01/15,134.070007,86.029999,27.969999,180.419998,156.360001,102.260002,56.77,90.669998,48.174999,107.07,111.610001,118.75,64.1325,75.839996,88.629997
27/01/15,132.479996,79.849998,26.9,176.490005,153.669998,102.089996,56.200001,89.57,47.25,106.050003,110.010002,119.160004,62.747501,74.93,87.529999
28/01/15,139.639999,80.010002,26.809999,173.050003,151.550003,101.480003,54.75,88.779999,46.654999,104.580002,108.459999,116.919998,61.59,73.769997,86.82
29/01/15,147.779999,80,27.219999,175.990005,155.479996,102.379997,55.669998,93.269997,47.435001,104.540001,109.389999,116.449997,62,74.57,87.720001
30/01/15,145.369995,79.970001,26.370001,172.410004,153.309998,100.139999,54.380001,92.440002,46.125,102.82,106.25,114.779999,63.727501,73.75,84.980003
02/02/15,146.259995,80.839996,26.83,175.490005,154.660004,100.830002,55.470001,92.510002,45.959999,104.580002,107.290001,116.580002,63.834999,74.889999,85.709999
03/02/15,147.339996,83.919998,27.120001,180.240005,158.470001,102.459999,56.720001,93.919998,46.674999,106.040001,107.809998,118.889999,64.947502,74.790001,86.190002
04/02/15,147.220001,81.949997,26.690001,178.779999,156.960007,101.360001,56.380001,94.050003,46.27,106.730003,107.919998,117.790001,66.222504,74.669998,86.650002
05/02/15,148.600006,83.57,27.26,180.770004,157.910004,102.459999,56.77,94.339996,46.669998,107.410004,108.82,120.110001,67.949997,74.790001,87.279999
06/02/15,148,83.209999,27.24,183.429993,156.720001,101.099998,57.889999,93.989998,45.895,107.199997,107.599998,119.809998,66.855003,76.150002,87.330002
09/02/15,147.580002,84.669998,27.120001,182.220001,155.75,99.779999,57.82,92.720001,45.584999,105.769997,106.489998,119.32,66.364998,76.400002,85.910004
10/02/15,148.039993,83.900002,27.49,184.559998,158.559998,100.349998,58.459999,94.019997,46.375,106.519997,108.970001,119.400002,66.137497,76.690002,87.290001
11/02/15,147.919998,83.410004,26.93,187.649994,158.199997,100.379997,58.369999,94.209999,45.654999,107.769997,109.849998,118.690002,66.497498,79.529999,86.339996
12/02/15,148.089996,83.529999,29.459999,189.779999,158.520004,98.440002,59.57,95.089996,46,108.040001,109.839996,119.589996,67.727501,79.959999,85.889999
13/02/15,149.729996,85.129997,29.43,189,160.399994,99.620003,59.669998,95.650002,46.02,108,109.440002,121.25,67.407501,78.730003,85.809998
17/02/15,149.919998,85.379997,29.309999,190.020004,160.960007,100.440002,60.099998,94.349998,45.93,108,109.760002,121.32,67.717499,78,85.959999
18/02/15,151.169998,84.800003,29.49,188.669998,162.190002,99.959999,59.369999,94.580002,46.810001,107.980003,109.769997,121.989998,67.279999,77.790001,86.290001
19/02/15,153.75,83.300003,29.309999,189.110001,163.889999,100.699997,59.23,94.190002,46.849998,107.989998,110.029999,122.910004,67.275002,77.099998,83.519997
20/02/15,158.309998,84.440002,29.610001,191.509995,163.649994,100.260002,59.799999,94.190002,47.465,107.82,112.620003,124.110001,68.25,77.129997,84.300003
23/02/15,154.740005,83.489998,29.629999,190.309998,162.910004,100.18,59.349998,94.309998,47.505001,107.080002,116.400002,123.720001,68.252502,78.589996,84.599998
24/02/15,154.380005,84.5,29.629999,192.220001,164.830002,100.699997,60.82,94.980003,47.709999,107.550003,115.43,123.790001,68.1175,80.389999,84.57
25/02/15,153.009995,85.150002,29.49,191.720001,162.809998,101.209999,61.139999,98.660004,48.41,106.910004,114.050003,123.370003,68.252502,80.010002,83.57
26/02/15,151.729996,83.800003,29.91,192.199997,160.869995,102.800003,61.580002,99.510002,48.494999,107.82,113.660004,122.669998,68.4375,81.650002,83.800003
27/02/15,150.850006,82.900002,29.51,189.789993,161.940002,102.510002,61.279999,98.900002,48.560001,107.440002,113.629997,121.910004,67.827499,83.080002,83.93
02/03/15,153.800003,83,30.190001,191.789993,160.479996,103.220001,61.77,100,49.375,107.900002,114.400002,123.190002,69.572502,83.620003,83.959999
03/03/15,155.570007,82.839996,29.540001,191.270004,161.029999,102.339996,61.970001,99.739998,48.985001,107.400002,112.860001,121.699997,68.824997,83.209999,83.370003
04/03/15,154.350006,81.730003,29.33,189.669998,159.419998,101.650002,62.130001,100.25,48.759998,106.879997,113.82,121.040001,68.4375,83.019997,82.580002
05/03/15,154.470001,81.510002,29.299999,190.080002,161.179993,102.519997,62,99.110001,49.23,107.599998,114.790001,120.790001,68.532501,83.199997,83.57
06/03/15,153.119995,80.059998,28.93,186.910004,158.5,100.110001,60.889999,97.129997,48.455002,105.800003,112.879997,119.43,67.334999,82.349998,82.589996
09/03/15,154.75,80.809998,29.360001,187.929993,160.770004,100.660004,61.5,97.709999,48.715,106.720001,114.900002,121.75,67.855003,83.5,82.879997
10/03/15,152.419998,79.910004,28.66,182.710007,157.809998,99.529999,59.959999,96.290001,48.255001,104.730003,112.459999,117.400002,66.300003,82.720001,82.07
11/03/15,151.169998,79.699997,28.26,184.179993,156.800003,98.32,60.240002,94.959999,47.669998,105.669998,112.720001,118.339996,66.1875,82.510002,80.690002
12/03/15,152.039993,80.190002,28.24,189.949997,157.979996,99.830002,61.369999,96.25,48.52,107.830002,114.879997,121.239998,67.394997,84.25,81.900002
13/03/15,151.570007,79.230003,27.940001,189.339996,154.279999,99.209999,61,96.349998,47.904999,106.720001,115.25,118.739998,66.2575,83.720001,81.900002
16/03/15,153.669998,79.970001,28.299999,191.899994,157.080002,101.059998,61.849998,97.150002,48.220001,108.93,118.519997,120.07,67.254997,86.769997,83.290001
17/03/15,154.509995,78.449997,28.15,190.570007,156.960007,99.889999,61.610001,96.169998,48.27,108.75,117.599998,119.860001,66.125,86.260002,82.620003
18/03/15,155.729996,81.330002,28.15,192.320007,159.809998,101.459999,61.75,97,48.755001,109.519997,119.959999,120.309998,66.917503,87.18,82.529999
19/03/15,154.110001,80.089996,28.26,189.970001,159.809998,101.690002,61.200001,95.980003,49.16,109.110001,120.760002,119.379997,66.809998,87.360001,81.519997
20/03/15,154.5,81.190002,28.440001,193.130005,162.880005,102.400002,61.75,97.050003,50.990002,109.730003,119.139999,119.459999,67.410004,88.230003,83.239998
23/03/15,152.809998,81.089996,28.41,191.960007,164.630005,102.980003,61.139999,98.620003,50.73,109.620003,119.040001,118.68,67.080002,87.919998,83.309998
24/03/15,151.649994,80.480003,28,191.279999,163,101.959999,60.459999,99.360001,50.325001,109.230003,118.120003,118.919998,67.099998,88,83.050003
25/03/15,148.229996,79.860001,27.459999,187.350006,159.199997,100.339996,59.610001,98.139999,49.494999,107.610001,116.540001,116.459999,65.730003,85.879997,81.32
26/03/15,148.169998,79.879997,27.09,187.240005,160.589996,100.139999,59.540001,97.639999,49.665001,106.830002,116.25,116.040001,65.589996,84.440002,81.889999
27/03/15,148.850006,79.669998,27.129999,188.059998,160.399994,100.339996,59.549999,96.959999,49.939999,107.129997,118.010002,116.900002,65.540001,85.290001,81.349998
30/03/15,152.699997,81.370003,27.65,191.020004,162.669998,101.550003,60.959999,97.879997,50.445,109.639999,121,118.830002,65.660004,85.989998,82.529999
31/03/15,150.080002,80.029999,27.530001,187.970001,160.5,100.599998,60.580002,97.440002,50.165001,108.129997,118.290001,117.199997,65.410004,84.68,82.25
01/04/15,148.639999,79.639999,27.25,192.229996,159.179993,99.150002,59.950001,96.290001,49.775002,107.110001,117.449997,115.919998,65.18,84.260002,80.709999
02/04/15,149.279999,80.239998,27.129999,191.550003,160.449997,99.639999,60.52,95.830002,49.830002,107.739998,117.360001,117.129997,65.290001,85.970001,80.730003
06/04/15,150.929993,81.489998,27.219999,192.050003,162.039993,99.160004,60.470001,96.279999,49.865002,108.129997,117.699997,117.860001,65.199997,88.010002,80.989998
07/04/15,152.320007,80.540001,27.389999,192.389999,162.070007,100.099998,60.849998,96.349998,49.805,107.339996,117.349998,117.489998,65.800003,87.279999,80.5
08/04/15,153.360001,80.440002,27.549999,192.559998,161.850006,100.160004,61.049999,96.849998,50.419998,107.339996,118.190002,117.839996,66.5,87.68,81.029999
09/04/15,153.419998,80.68,27.629999,194.889999,162.339996,101.330002,61.470001,96.550003,50.360001,107.300003,118.550003,117.879997,66.440002,92.620003,80.839996
10/04/15,154.380005,82.599998,28.040001,195.639999,162.860001,102.059998,61.700001,97.800003,49.985001,107.650002,119,118.459999,66.339996,92.019997,80.650002
13/04/15,153.240005,82.139999,27.98,195.580002,162.380005,100.550003,62.07,97.440002,49.634998,107.870003,119.370003,117.410004,65.610001,91.709999,80.290001
14/04/15,153.210007,83,27.809999,197.720001,162.300003,100.519997,63.040001,97.580002,49.764999,107.790001,119.919998,117.690002,65.529999,91.980003,80.150002
15/04/15,152.429993,85.160004,28.25,201.100006,164.130005,100.599998,64.209999,96.440002,49.915001,108.080002,117.32,117.870003,65.68,91.540001,79.739998
16/04/15,151.970001,84.339996,28.6,200.210007,163.130005,99.790001,63.810001,95.629997,49.950001,108.669998,121.599998,117.480003,65.650002,89.519997,79.239998
17/04/15,149.600006,83.279999,27.92,197.350006,160.669998,99.580002,62.84,94.879997,49.275002,105.400002,118.709999,115.110001,64.519997,86.959999,77.879997
20/04/15,152.669998,84.599998,28.48,198.100006,166.160004,100.209999,63.240002,96.18,49.994999,106.139999,118.580002,116.510002,64.720001,87.120003,78.139999
21/04/15,153.330002,83.919998,28.690001,196.839996,164.259995,100.300003,62.310001,94.870003,50.145,101.879997,119.279999,116.949997,65.349998,87.089996,78.029999
22/04/15,151.190002,84.870003,28.620001,198.320007,165.360001,100.43,62.939999,97.839996,50.075001,102.019997,117.809998,116.959999,68.010002,87.019997,78.43
23/04/15,149.869995,84.790001,28.68,199.309998,170.240005,100.459999,62.799999,97,50.555,103.480003,118.260002,117.260002,67.720001,86.690002,79.18
24/04/15,148.399994,84.599998,28.82,197.990005,169.779999,101.080002,62.599998,98.739998,50.474998,103.949997,118.690002,116.160004,67.480003,85.980003,79.839996
27/04/15,147.800003,85.330002,28.889999,196.520004,170.729996,100.580002,62.34,96.440002,50.470001,103.330002,116.239998,115.739998,67.099998,86.120003,79.370003
28/04/15,147.509995,86.199997,29.32,197.490005,173.919998,100.739998,62.759998,96.830002,49.93,103.68,117.589996,116.080002,66.769997,86.080002,79.099998
29/04/15,146.149994,87.5,29.049999,198.559998,174.399994,100.389999,63.599998,97.019997,50.084999,102.849998,113.610001,115.379997,67.339996,84.57,77.879997
30/04/15,143.339996,86.879997,28.83,196.419998,171.289993,99.199997,63.259998,96.550003,49.419998,101.110001,111.400002,113.75,66.050003,82.93,78.050003
01/05/15,144.669998,87.370003,29.129999,197.529999,173.669998,100.129997,63.610001,97.800003,50.389999,102.120003,113.199997,115.440002,65.769997,83.459999,78.599998
04/05/15,144.020004,87.300003,29.17,199.300003,173.970001,100.349998,64.720001,96.129997,50.415001,102.169998,114.559998,116.449997,65.580002,84.129997,79.18
05/05/15,142.910004,87,28.889999,197.289993,173.080002,99.5,64.400002,96.129997,50.209999,102.050003,113.370003,115.07,65.959999,83.139999,78.129997
06/05/15,141.039993,86.989998,28.969999,196.25,170.050003,99.169998,63.919998,96.389999,50.110001,101.769997,113.489998,115.080002,65.669998,83.099998,77.650002
07/05/15,141.490005,86.43,28.809999,197.389999,170.990005,99.660004,64.5,96.779999,50.724998,102.580002,114.760002,116.040001,66.580002,84.230003,78.029999
08/05/15,145.460007,87.309998,29.23,200.5,172.679993,101.470001,65.489998,98.230003,51.220001,103.730003,115.68,118.43,69.470001,85.019997,78.529999
11/05/15,145.889999,88.769997,29.209999,201.729996,171.119995,101.029999,65.449997,97.510002,51.395,102.220001,114.769997,117.699997,69.019997,84.25,78.099998
12/05/15,145.429993,88.160004,29.23,200.529999,170.550003,100.470001,65.360001,97.949997,51.185001,101.669998,114.639999,117.360001,68.690002,84.18,78.959999
13/05/15,145.619995,88.440002,29.35,201.429993,172.279999,100.550003,65.519997,97.349998,51.080002,101.970001,115.860001,117.370003,68.650002,84.07,78.160004
14/05/15,147.960007,88.739998,29.049999,202.619995,174.050003,101.830002,66.050003,97.709999,51.720001,102.75,118.529999,119.139999,70,85.349998,78.720001
15/05/15,146.880005,88.43,29.549999,202.970001,173.259995,102.300003,65.879997,98.040001,52.490002,102.68,119.330002,118.489998,69.57,86.470001,79.239998
18/05/15,146.710007,88.290001,29.76,204.660004,173.059998,103.419998,66.419998,98.019997,52.375,103.169998,119.800003,118.510002,70,86.360001,79.919998
19/05/15,147.050003,87.239998,29.74,205.399994,173.479996,103.959999,67.010002,100.68,52.32,103.660004,120.550003,119.07,70.160004,85.839996,76.43
20/05/15,146.419998,87.93,29.620001,205.080002,173.759995,103.599998,66.480003,100.110001,52.305,103.699997,121.239998,118.870003,69.779999,84.889999,75.900002
21/05/15,147.350006,89.330002,29.43,204.949997,173.339996,102.419998,66.650002,99.279999,52.200001,103.089996,120.459999,119.120003,69.370003,87.139999,76.110001
22/05/15,144.809998,88.629997,29.26,207.800003,172.220001,101.349998,66.470001,98.989998,52.215,102.730003,119.589996,118.620003,69.620003,86.449997,75.860001
26/05/15,142.800003,87.839996,28.950001,206.380005,170.130005,100.82,65.730003,98.459999,51.709999,101.599998,118.239998,116.870003,68.540001,85.550003,74.900002
27/05/15,143,87.919998,29.309999,209.059998,172,101.129997,66.470001,98.660004,51.419998,102.339996,119.449997,117.639999,69.489998,86.18,75.190002
28/05/15,142.330002,86.010002,29.35,208.479996,171.710007,101.150002,66.199997,96.480003,51.150002,102.150002,119.620003,117.690002,69.559998,86.050003,74.839996
29/05/15,140.520004,85.32,29.309999,206.190002,169.649994,100.139999,65.779999,95.93,50.834999,101.120003,120.209999,117.169998,68.68,85.839996,74.269997
01/06/15,141.25,85.529999,29.18,207.809998,170.179993,100.040001,66.080002,96.220001,50.880001,101.010002,119.860001,117,69.110001,85.980003,74.730003
02/06/15,143.25,86.169998,29.08,206.429993,169.649994,99.980003,66.019997,96.290001,51.055,100.330002,117.75,117.339996,69.040001,86.330002,74.529999
03/06/15,143.809998,86.230003,29.09,208.289993,169.919998,100.089996,66.699997,96.519997,51.255001,101.010002,118.349998,118.510002,68.949997,85.82,74.889999
04/06/15,141.190002,85.470001,28.610001,208.869995,168.380005,99.230003,66.330002,96.309998,50.974998,100.209999,116.650002,117.139999,68.209999,85.25,74.150002
05/06/15,140.729996,86.050003,28.58,210.449997,167.399994,98.589996,67.419998,95.540001,51.014999,99.309998,116.529999,117,68.370003,83.889999,73.059998
